,name,address,health codes,date,url,key
6517,JANG SU,"3643 Bradshaw Rd Ste J  Sacramento, CA 95827-3253","['1a', '1c', '4', '7']","August 23, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=A0C1C3A5-48D2-467D-ADE3-D422ADF21E18,3643-jan
6518,STARBUCKS COFFEE COMPANY #3423,"5539 H St Ste 10  Sacramento, CA 95819-3350","['42', '45']","August 23, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=C9DC6526-B9C9-4663-91CE-195615EB8B05,5539-sta
6519,HAWKS PROVISIONS & PUBLIC HOUSE,"1525 Alhambra Blvd  Sacramento, CA 95816-6530","['7', '14b', '35']","August 23, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=68AF43E2-53DE-48DF-ADFF-A9454E2CBCD5,1525-haw
6520,CRUMBL COOKIES,"6920 Auburn Blvd Ste 120  Citrus Heights, CA 95621-4385",['1b'],"August 23, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=3F909FCF-318A-4519-953C-21AA51F4D42B,6920-cru
6521,CHIPOTLE MEXICAN GRILL #2158,"5738 Folsom Blvd  Sacramento, CA 95819-4608","['4', '14a', '40']","August 23, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=8F2E45D9-947C-4E6B-A3A3-1DE4033BB113,5738-chi
6522,PAPAS & WINGS,"803 C St  Galt, CA 95632-1706",['19'],"August 23, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=30C61450-4D89-41E8-9B19-D36B37DA448C,803-pap
6523,BAMBU DESSERTS & DRINKS,"8139 Elk Grove Blvd Ste 140  Elk Grove, CA 95758-5522","['7', '21']","August 23, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=BFB581F0-80B7-49FB-9BEB-6AE38888E61E,8139-bam
6524,SUBWAY #2495,"8855 Greenback Ln  Orangevale, CA 95662-4058",['1b'],"August 23, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=73E9BB6B-E57E-49A2-A105-6F1480578F3F,8855-sub
6525,STAR DUMPLING,"2380 Watt Ave Ste 130  Sacramento, CA 95825-0613","['1a', '1b', '14a', '27', '30b', '34', '35', '36', '39', '44d', '49']","August 23, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=C82157C2-4F6C-49F3-95D1-CF26FF761AF4,2380-sta
6526,PAPA MURPHY'S PIZZA,"8821 Greenback Ln  Orangevale, CA 95662-4000","['1b', '1c']","August 23, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=DB1B84A7-5168-43C2-8BE4-9E907632DEB8,8821-pap
6527,BEL AIR #524,"2760 E Bidwell St  Folsom, CA 95630-6414",[],"August 23, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=7059B6C6-E440-4188-A920-7BB2D072357E,2760-bel
6528,SUBWAY #30395,"8145 Elk Grove Blvd Ste 16  Elk Grove, CA 95758-5966",['21'],"August 23, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=D6134EE5-15C9-4280-ABCE-C922B8DA2D55,8145-sub
6529,NOODLES AND COMPANY #527,"2770 E Bidwell St Ste 600  Folsom, CA 95630-6419",[],"August 23, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=69CD2A51-6A22-4960-9F41-0908102A7C65,2770-noo
6530,CHUCK E CHEESE'S,"1690 Arden Way  Sacramento, CA 95815-4005","['1c', '7', '33', '39', '41', '45']","August 23, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=BF81AD30-33F3-4408-8DE5-F6B0A6323A00,1690-chu
6531,BEL AIR #524,"2760 E Bidwell St  Folsom, CA 95630-6414",[],"August 23, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=14C72973-99A6-42C3-8638-4FB62808AE91,2760-bel
6532,SPAANS COOKIE COMPANY,"456 C St  Galt, CA 95632-1959",['21'],"August 23, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=44E077A1-A47A-445D-A588-62A27231F34F,456-spa
6533,COLD STONE CREAMERY,"8166 Delta Shores Cir S Ste 130  Sacramento, CA 95832-9110","['35', '36', '44d']","August 23, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=93D24573-ECDB-48E0-B845-56300A234237,8166-col
6534,QUIKSERVE RESTAURANTS INC BURGER KING #7469,"2714 El Centro Rd  Sacramento, CA 95833-9703",['35'],"August 23, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=19ABC356-E590-48A7-B093-4900FC8F3B6F,2714-qui
6535,BEL AIR #524,"2760 E Bidwell St  Folsom, CA 95630-6414",[],"August 23, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=D4042CEA-9A0F-49EF-974C-7828A785BA9E,2760-bel
6536,HOUSE OF CHEER,"6660 Florin Rd  Sacramento, CA 95828-2809","['6', '33', '38', '41']","August 23, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=C2C54BCF-83A7-48CE-B5D4-D366376A71E8,6660-hou
6537,PJ'S DINER,"5113 Folsom Blvd  Sacramento, CA 95819-4534","['1a', '6', '7', '26', '30a', '33', '35', '36', '40', '44a', '45', '47c', '49']","August 23, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=4D1BAE6F-43B6-474D-AA8C-8DF68CA7905C,5113-pj'
6538,WEST COAST SOURDOUGH,"10444 Twin Cities Rd Ste 10  Galt, CA 95632-9037","['7', '21']","August 23, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=0415278B-3EFB-4ABB-8465-1C2BEA19B356,1044-wes
6539,THE WAFFLE EXPERIENCE,"8351 Elk Grove Blvd Ste 100  Elk Grove, CA 95758-5515","['1b', '1c', '7', '14b', '23', '30b', '40', '41']","August 23, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=2B2DFE09-9845-43ED-B0B0-64356B173724,8351-the
6540,EARL OF SANDWICH,"8234 Laguna Blvd Ste 140  Elk Grove, CA 95758-7967","['1b', '7', '49']","August 23, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=99DB537C-B2C6-4821-A9BF-B585B4E53D42,8234-ear
6541,BLUE NAMI,"8811 Greenback Ln  Orangevale, CA 95662-4000",[],"August 23, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=FED39AB0-8145-4F68-BAE4-47C56F8B0DB3,8811-blu
6542,ASTRO AM/PM,"1855 Watt Ave  Sacramento, CA 95825-2142","['1b', '14a', '22', '23', '41']","August 23, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=B6440AB4-C8AB-4976-84EA-11B91428623B,1855-ast
6543,BURGER KING # 5056,"3601 Bradshaw Rd  Sacramento, CA 95827-3258",['5b'],"August 23, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=F58DFB2E-D78D-41BF-8CBD-826A6192CA4E,3601-bur
6544,SU VAN PURE & DRINKS,"6461 Stockton Blvd Ste 6  Sacramento, CA 95823-1650","['1b', '36', '41']","August 22, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=F4CCEBFD-8BBE-4775-BEE7-2CFEB977D48B,6461-su 
6545,MODERN DESSERT SACRAMENTO,"6901 Stockton Blvd Ste 350  Sacramento, CA 95823-2348","['30b', '36', '41']","August 22, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=C57A6255-9ECC-4DCB-B8CE-64A877E87901,6901-mod
6546,BAMBOO INN,"7300 Laguna Blvd Ste 1  Elk Grove, CA 95758-5058","['1b', '1c', '7', '9']","August 22, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=7B8713A3-26E1-433A-ACED-AE4A3C02DCCD,7300-bam
6547,TBAR AND FUSION CAFE,"2700 Capitol Ave  Sacramento, CA 95816-6041","['7', '14a', '30a', '33', '36', '40', '44c']","August 22, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=F19F5C8B-A720-4191-99C8-F1FD35F78736,2700-tba
6548,KABUL CITY MARKET AND RESTAURANT,"2580 Alta Arden Expy  Sacramento, CA 95825-1902",['7'],"August 22, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=762878BD-32A0-49E3-857E-DF887E1F5FB9,2580-kab
6549,HAWKS PROVISIONS & PUBLIC HOUSE,"1525 Alhambra Blvd  Sacramento, CA 95816-6530",['36'],"August 22, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=13C8F479-9FD9-4B69-B14A-FBB23C3B2E92,1525-haw
6550,SUBWAY,"1649 Watt Ave  Sacramento, CA 95864-2963","['1a', '1b', '1c', '7', '14b', '21', '23', '28', '38', '39', '42', '44d', '44e']","August 22, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=BFC4FBEB-D90B-4592-A40A-1F3D39647916,1649-sub
6551,AFGHAN INTERNATIONAL MARKET,"3112 Arden Way  Sacramento, CA 95825-2002","['1a', '5a', '6', '13', '27', '30a', '32a', '34', '44e']","August 22, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=B5EE0450-E9C6-403B-A6F8-7D3F2502D47A,3112-afg
6552,MI TIERRA MERCADO Y CARNICERIA,"8484 Florin Rd Ste 70  Sacramento, CA 95828-2525","['6', '7', '30b', '33', '36', '44a']","August 22, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=A748008D-48DF-4D33-8C4F-68C80E5E5B83,8484-mi 
6553,CAFE BERNARDO,"2730 Capitol Ave  Sacramento, CA 95816-6005","['1b', '6', '7', '33', '34', '36', '40', '44d']","August 22, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=3AD73187-5041-46FF-9DBF-AB563954D0B4,2730-caf
6554,AAPPAKADAI INDIAN RESTAURANT,"1167 Riley St  Folsom, CA 95630-3508",[],"August 22, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=8C273BD8-7E4F-4241-B785-B4EB351E2918,1167-aap
6555,TACO BELL,"7730 Sunrise Blvd  Citrus Heights, CA 95610-2310","['6', '7', '33', '42', '43']","August 22, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=A52F8996-0508-42A3-BE18-E0F9BA879EE9,7730-tac
6556,MI TIERRA MERCADO Y CARNICERIA,"8484 Florin Rd Ste 70  Sacramento, CA 95828-2525","['7', '14a', '23', '26', '30a', '30b', '32a', '33', '34', '35', '36', '38', '39', '41', '44b', '44d', '45']","August 22, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=B66E44F9-CEF4-46F7-919A-7FA82D6BD6CD,8484-mi 
6557,T S FOOD MART,"9408 Kiefer Blvd  Sacramento, CA 95826-5563","['13', '35', '44e', '45', '47c']","August 22, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=854EA056-B18D-41A2-903C-CA6174185B96,9408-t s
6558,EL RANCHO GRANDE MARKET & VIDEO,"24 Main St  Isleton, CA 95641-7037","['1b', '13']","August 22, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=52D21C35-D51C-4A3E-9445-B8B4A994A1F7,24-el 
6559,PRIME TIME NUTRITION #574,"2143 Hurley Way  Sacramento, CA 95825-3253",[],"August 22, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=320D33DD-6540-4BC4-BE85-5F8AA29BB43E,2143-pri
6560,INDIA BAZAAR,"9320 Elk Grove Blvd Ste 155  Elk Grove, CA 95624-5061","['21', '23', '43']","August 22, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=392CF7D7-3764-404A-A961-E1EA3AA0E8F3,9320-ind
6561,PIZZA HUT #4697,"6400 Sunrise Blvd Ste B  Citrus Heights, CA 95610-5998","['6', '33', '35']","August 22, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=639281A4-6D9C-49C7-8AB2-C22C679A475B,6400-piz
6562,BANGKOK THAI 65,"6840 65th St Ste 130  Sacramento, CA 95828-1263","['1b', '7', '21', '33', '38']","August 22, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=200CCC7B-4EF7-4B89-A702-8B175EC95941,6840-ban
6563,JIMBOY'S TACOS #25,"8670 Elk Grove Blvd  Elk Grove, CA 95624-1701",[],"August 22, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=6660C46C-3613-4DD4-8F2D-70C93F056E12,8670-jim
6564,THE HOME DEPOT #6966,"2000 Howe Ave  Sacramento, CA 95825-0138",[],"August 22, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=5B7D9A21-38C9-4844-9FC1-7AC7F352D608,2000-the
6565,SEAFOOD HOUSE,"6471 Stockton Blvd Ste 2  Sacramento, CA 95823-1652","['1b', '1c', '6', '7', '13', '30a', '30b', '38', '41', '42', '44d']","August 22, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=4E450F8F-037A-4659-BAA3-1B3FA76D095C,6471-sea
6566,MARU RAMEN BAR,"8698 Elk Grove Blvd Ste 2C  Elk Grove, CA 95624-3302","['1c', '14b', '19', '49']","August 22, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=9A932706-8087-47DE-8F2A-3034F58518F8,8698-mar
6567,INK,"2730 N St  Sacramento, CA 95816-6007","['1b', '1c', '6', '7', '14b', '26', '33', '38', '40']","August 22, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=410492BF-2C92-4506-93A0-4028CBB20049,2730-ink
6568,MOO MOO TEA HOUSE,"8698 Elk Grove Blvd Ste 2B  Elk Grove, CA 95624-3302","['1a', '1c', '19']","August 22, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=4E2E12DA-D8A8-46C3-AB3F-E477F950ADCD,8698-moo
6569,HYATT PLACE & HYATT HOUSE SACRAMENTO AIRPORT,"4850 Duckhorn Dr  Sacramento, CA 95834","['14b', '30a', '34', '35', '41', '42']","August 22, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=74692911-6087-4CDE-96F9-D2494FD1CACA,4850-hya
6570,MY THO VIETNAMESE CUISINE,"6175 Stockton Blvd Ste 270  Sacramento, CA 95824-4521","['1c', '6', '7', '9', '14a', '27', '30a', '33', '35', '36', '38', '39', '40', '41', '44c', '44e', '45', '47a']","August 22, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=1A9775E5-BA30-4962-B1E3-184BA0AC0CA4,6175-my 
6571,INK,"2730 N St  Sacramento, CA 95816-6007","['1b', '1c', '6', '7', '14b', '26', '33', '38', '40']","August 22, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=410492BF-2C92-4506-93A0-4028CBB20049,2730-ink
6572,TACO BELL,"2921 Advantage Way  Sacramento, CA 95834-9666","['6', '42']","August 22, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=84A80EDA-442D-4142-BF5D-D2E9926B1C0D,2921-tac
6573,BIG STORE,"14197 River Rd  Walnut Grove, CA 95690-9767",['35'],"August 22, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=7A8C3F9A-79BE-41A8-B24F-BED7FFE18D98,1419-big
6574,PARADISE LOUNGE,"6481 Stockton Blvd  Sacramento, CA 95823-1653","['1b', '1c', '41', '42']","August 22, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=40D87B5A-542E-424E-89B8-992CD203A15B,6481-par
6575,PIZZA HUT - DELIVERY #283505,"6619 Florin Rd  Sacramento, CA 95828-2808","['1b', '33', '38', '41', '42', '45']","August 21, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=8A30F029-E4A8-4571-BD63-4DA9D1D19E28,6619-piz
6576,BEST WESTERN CAPITAL CITY INN,"15 Massie Ct  Sacramento, CA 95823-4301","['1b', '6', '7', '33']","August 21, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=1CA2B635-331B-424E-AA50-2C0135745EDD,15-bes
6577,ESTELLE BAKERY,"615 David J Stern Walk Ste 100  Sacramento, CA 95814-3334","['1b', '4', '7', '14b']","August 21, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=42BDA33A-5887-40AB-B958-D39297448511,615-est
6578,ROUND TABLE PIZZA,"127 K St  Sacramento, CA 95814-3226","['6', '7', '14b', '21', '22', '43']","August 21, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=7066BF8D-78A4-424A-9B81-60989171991B,127-rou
6579,PEGASUS BAKERY AND CAFE,"6825 Stockton Blvd 265- 270  Sacramento, CA 95823","['7', '33', '36']","August 21, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=5BB018C3-D8B1-48E9-92EC-7C366C730290,6825-peg
6580,ROUND TABLE PIZZA #4,"5110 Laguna Blvd Ste 119  Elk Grove, CA 95758-4153","['7', '33', '49']","August 21, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=4E245438-D4A1-4E3D-BE35-4775EC4B334E,5110-rou
6581,BULLTA KOREAN BBQ/BAR,"8353 Folsom Blvd  Sacramento, CA 95826-3538","['1c', '4', '7', '14a', '19', '26', '27', '27', '30b', '35', '36', '44d']","August 21, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=962C35E0-3B0A-40A9-9A1F-17CAEFF4DF7F,8353-bul
6582,RARE TEA,"5060 Laguna Blvd Ste 128  Elk Grove, CA 95758-4154","['1a', '1c', '34']","August 21, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=B2EE1823-49F5-4A76-A7E7-AA70D104DD50,5060-rar
6583,TARGET FOOD AVENUE T-1121,"5837 Sunrise Blvd  Citrus Heights, CA 95610-6866",[],"August 21, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=C99236CF-697F-4C19-AA2E-A4DA964CC8AA,5837-tar
6584,MARTHA'S TAQUERIA AUTHENTIC MEXICAN FOOD,"7753 Roseville Rd Ste B  Sacramento, CA 95842-3908","['7', '35', '42', '43']","August 21, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=64292DD9-7506-4C5F-9DEE-A9AD291BB132,7753-mar
6585,PURE WATER BOY,"6821 Stockton Blvd Ste 150  Sacramento, CA 95823-2482","['6', '47a']","August 21, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=D1FC5FE4-50A3-4F39-9612-B3F76E526A19,6821-pur
6586,MCDONALD'S,"200 Richards Blvd  Sacramento, CA 95811-0236","['7', '21']","August 21, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=2071A016-99E0-4682-A012-F0DBA53B41FE,200-mcd
6587,CHIPOTLE MEXICAN GRILL #3472,"615 David J Stern Walk Ste 130  Sacramento, CA 95814-3332","['1c', '5a', '7']","August 21, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=998AE839-B257-4F9B-8087-CF66F8C5B8D9,615-chi
6588,CHOICE HOTELS,"7780 Stockton Blvd  Sacramento, CA 95823-4306","['1b', '1c', '49']","August 21, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=C6767D62-46D4-40E6-9F8F-C58A5DFC6D69,7780-cho
6589,GONG CHA,"6825 Stockton Blvd Ste 230  Sacramento, CA 95823-2471",['36'],"August 21, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=C2FEB31B-D64B-42A6-A496-48ED3402A2A3,6825-gon
6590,THE SANDWICH SPOT,"9408 Kiefer Blvd Ste 2  Sacramento, CA 95826-5563","['7', '32c', '33', '35', '38', '39', '45']","August 21, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=F047E5A2-4D8A-4D09-A2D9-5F2623DF3584,9408-the
6591,DELICIOUS DISHEZ,"1011 Del Paso Blvd  Sacramento, CA 95815","['6', '21', '35']","August 19, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=6A80FED3-8744-4833-B53C-C7985A7B3727,1011-del
6592,DONUT SPOT,"8853 Greenback Ln  Orangevale, CA 95662-4058","['1c', '23', '33', '43']","August 18, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=D06056CF-F482-451B-867D-0F2F6A67F1BE,8853-don
6593,CITRUS HEIGHTS COMMUNITY CENTER,"6300 Fountain Square Dr  Citrus Heights, CA 95621-6486",['14a'],"August 18, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=8C30B88C-2706-476B-AB5B-DEB5DDA6D58A,6300-cit
6594,ADALBERTO'S MEXICAN FOOD,"2202 Sunrise Blvd  Gold River, CA 95670-4377","['33', '44e', '45']","August 18, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=42B0ED6C-F833-4DE5-9D22-5CF360EF7DF5,2202-ada
6595,99 RANCH MARKET #86,"25000 Blue Ravine Rd Ste 103  Folsom, CA 95630-5724","['7', '7', '13', '16', '30a', '35', '35']","August 18, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=E9FD89C8-65F0-4ED2-90C0-1981C1F447BA,2500-99 
6596,CITY MARKET,"6825 Greenback Ln  Citrus Heights, CA 95621-5431",['14a'],"August 18, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=FF7BD27A-F0AE-418A-A35D-D4545793366C,6825-cit
6597,TRADER JOE'S #172,"850 E Bidwell St Ste 130  Folsom, CA 95630-3354","['35', '42', '47a']","August 18, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=1F13F035-D327-454B-9D4F-B93B937837C5,850-tra
6598,DAIRY QUEEN,"6855 Greenback Ln  Citrus Heights, CA 95621-5431","['7', '33', '39', '40']","August 18, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=3A8D187F-B452-4DF5-8D91-B07D47041487,6855-dai
6599,BUENAZO PERUVIAN GRILL RESTAURANT,"1004 Riley St Ste 1  Folsom, CA 95630-3260",['23'],"August 18, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=4DB16E94-F8EC-413A-8C6E-8411778D06F1,1004-bue
